settlementDate,settlementPeriodFrom,settlementPeriodTo,timeFrom,timeTo,levelFrom,levelTo,nationalGridBmUnit,bmUnit,acceptanceNumber,acceptanceTime,deemedBoFlag,soFlag,storFlag,rrFlag
2025-11-21,5,5,2025-11-21T02:14:00Z,2025-11-21T02:15:00Z,0,-16,SUNDB-1,T_SUNDB-1,31881,2025-11-21T02:01:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:13:00Z,2025-11-21T02:24:00Z,158,30,WBURB-1,T_WBURB-1,152411,2025-11-21T01:02:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:13:00Z,2025-11-21T02:15:00Z,-5,-5,AG-CBS08M,V__MCEND001,13908,2025-11-21T02:01:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:13:00Z,2025-11-21T02:14:00Z,-14,-7,BLHLB-4,T_BLHLB-4,16632,2025-11-21T02:02:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:13:00Z,2025-11-21T02:14:00Z,-14,-19,BLHLB-4,T_BLHLB-4,16633,2025-11-21T02:03:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:12:00Z,2025-11-21T02:14:00Z,-10,-10,POTES-1,E_POTES-1,31670,2025-11-21T02:01:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:12:00Z,2025-11-21T02:13:00Z,0,-5,AG-CBS08M,V__MCEND001,13908,2025-11-21T02:01:00Z,False,False,False,False
2025-11-21,5,6,2025-11-21T02:11:00Z,2025-11-21T02:41:00Z,185,185,WBURB-1,T_WBURB-1,152412,2025-11-21T01:31:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:11:00Z,2025-11-21T02:14:00Z,-39,-39,LKSDB-1,T_LKSDB-1,26808,2025-11-21T02:02:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:11:00Z,2025-11-21T02:13:00Z,-14,-14,BLHLB-4,T_BLHLB-4,16632,2025-11-21T02:02:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:11:00Z,2025-11-21T02:13:00Z,185,158,WBURB-1,T_WBURB-1,152411,2025-11-21T01:02:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:11:00Z,2025-11-21T02:12:00Z,-5,0,FBPG02,2__FBPGM002,28134,2025-11-21T02:01:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:11:00Z,2025-11-21T02:12:00Z,0,-10,POTES-1,E_POTES-1,31670,2025-11-21T02:01:00Z,False,False,False,False
2025-11-21,5,6,2025-11-21T02:10:00Z,2025-11-21T02:30:00Z,-40,-40,BARNB-1,E_BARNB-1,39393,2025-11-21T02:01:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:10:00Z,2025-11-21T02:14:00Z,-50,-50,BLHLB-2,T_BLHLB-2,17003,2025-11-21T02:01:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:10:00Z,2025-11-21T02:14:00Z,-19,-19,BLHLB-3,T_BLHLB-3,16974,2025-11-21T02:01:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:10:00Z,2025-11-21T02:11:00Z,-40,0,BARNB-1,E_BARNB-1,39392,2025-11-21T01:57:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:10:00Z,2025-11-21T02:11:00Z,-49,0,BLHLB-1,T_BLHLB-1,16929,2025-11-21T01:57:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:10:00Z,2025-11-21T02:11:00Z,-50,0,BLHLB-2,T_BLHLB-2,17002,2025-11-21T01:57:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:10:00Z,2025-11-21T02:11:00Z,-19,-10,BLHLB-3,T_BLHLB-3,16973,2025-11-21T01:57:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:10:00Z,2025-11-21T02:11:00Z,-12,-7,BLHLB-4,T_BLHLB-4,16630,2025-11-21T01:57:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:10:00Z,2025-11-21T02:11:00Z,-19,-7,BLHLB-4,T_BLHLB-4,16631,2025-11-21T02:01:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:10:00Z,2025-11-21T02:11:00Z,-19,-14,BLHLB-4,T_BLHLB-4,16632,2025-11-21T02:02:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:10:00Z,2025-11-21T02:11:00Z,-2,0,COWB-1,T_COWB-1,45755,2025-11-21T01:57:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:10:00Z,2025-11-21T02:11:00Z,-9,0,KEMB-1,T_KEMB-1,45621,2025-11-21T01:58:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:10:00Z,2025-11-21T02:11:00Z,-13,-1,LARKB-1,T_LARKB-1,31072,2025-11-21T01:57:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:10:00Z,2025-11-21T02:11:00Z,-17,0,LKSDB-1,T_LKSDB-1,26807,2025-11-21T02:01:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:10:00Z,2025-11-21T02:11:00Z,-17,-39,LKSDB-1,T_LKSDB-1,26808,2025-11-21T02:02:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:10:00Z,2025-11-21T02:11:00Z,-11,0,SUNDB-1,T_SUNDB-1,31880,2025-11-21T01:57:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:09:00Z,2025-11-21T02:11:00Z,-5,-5,FBPG02,2__FBPGM002,28134,2025-11-21T02:01:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:08:00Z,2025-11-21T02:14:00Z,-50,-50,BLHLB-1,T_BLHLB-1,16930,2025-11-21T02:01:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:08:00Z,2025-11-21T02:10:00Z,-19,-19,BLHLB-4,T_BLHLB-4,16631,2025-11-21T02:01:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:08:00Z,2025-11-21T02:10:00Z,-17,-17,LKSDB-1,T_LKSDB-1,26807,2025-11-21T02:01:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:08:00Z,2025-11-21T02:09:00Z,0,-5,FBPG02,2__FBPGM002,28134,2025-11-21T02:01:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:07:00Z,2025-11-21T02:10:00Z,-9,-9,KEMB-1,T_KEMB-1,45621,2025-11-21T01:58:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:07:00Z,2025-11-21T02:08:00Z,-49,-50,BLHLB-1,T_BLHLB-1,16930,2025-11-21T02:01:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:07:00Z,2025-11-21T02:08:00Z,-12,-19,BLHLB-4,T_BLHLB-4,16631,2025-11-21T02:01:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:07:00Z,2025-11-21T02:08:00Z,0,-17,LKSDB-1,T_LKSDB-1,26807,2025-11-21T02:01:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:06:00Z,2025-11-21T02:08:00Z,740,800,SHBA-1,T_SHBA-1,235056,2025-11-21T01:52:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:06:00Z,2025-11-21T02:07:00Z,-16,-7,AG-HEDF02,2__HLOND002,12953,2025-11-21T01:57:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:06:00Z,2025-11-21T02:07:00Z,0,-9,KEMB-1,T_KEMB-1,45621,2025-11-21T01:58:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:04:00Z,2025-11-21T02:10:00Z,-19,-19,BLHLB-3,T_BLHLB-3,16973,2025-11-21T01:57:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:04:00Z,2025-11-21T02:10:00Z,-2,-2,COWB-1,T_COWB-1,45755,2025-11-21T01:57:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:04:00Z,2025-11-21T02:06:00Z,-16,-16,AG-HEDF02,2__HLOND002,12953,2025-11-21T01:57:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:03:00Z,2025-11-21T02:10:00Z,-13,-13,LARKB-1,T_LARKB-1,31072,2025-11-21T01:57:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:03:00Z,2025-11-21T02:04:00Z,-5,-2,AG-ASTK05,2__ASTAT005,43491,2025-11-21T01:57:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:03:00Z,2025-11-21T02:04:00Z,-7,-16,AG-HEDF02,2__HLOND002,12953,2025-11-21T01:57:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:03:00Z,2025-11-21T02:04:00Z,-7,-4,BHOLB-1,E_BHOLB-1,49707,2025-11-21T01:57:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:03:00Z,2025-11-21T02:04:00Z,-10,-19,BLHLB-3,T_BLHLB-3,16973,2025-11-21T01:57:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:03:00Z,2025-11-21T02:04:00Z,0,-2,COWB-1,T_COWB-1,45755,2025-11-21T01:57:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:03:00Z,2025-11-21T02:04:00Z,-14,0,KEMB-1,T_KEMB-1,45620,2025-11-21T01:57:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:02:00Z,2025-11-21T02:03:00Z,-1,-13,LARKB-1,T_LARKB-1,31072,2025-11-21T01:57:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:02:00Z,2025-11-21T02:03:00Z,-13,-1,NURSB-1,T_NURSB-1,39129,2025-11-21T01:57:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:01:00Z,2025-11-21T02:03:00Z,-5,-5,AG-ASTK05,2__ASTAT005,43491,2025-11-21T01:57:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:01:00Z,2025-11-21T02:03:00Z,-7,-7,BHOLB-1,E_BHOLB-1,49707,2025-11-21T01:57:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:01:00Z,2025-11-21T02:03:00Z,-14,-14,KEMB-1,T_KEMB-1,45620,2025-11-21T01:57:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:00:00Z,2025-11-21T02:10:00Z,-40,-40,BARNB-1,E_BARNB-1,39392,2025-11-21T01:57:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:00:00Z,2025-11-21T02:10:00Z,-49,-49,BLHLB-1,T_BLHLB-1,16929,2025-11-21T01:57:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:00:00Z,2025-11-21T02:10:00Z,-50,-50,BLHLB-2,T_BLHLB-2,17002,2025-11-21T01:57:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:00:00Z,2025-11-21T02:10:00Z,-12,-12,BLHLB-4,T_BLHLB-4,16630,2025-11-21T01:57:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:00:00Z,2025-11-21T02:10:00Z,-11,-11,SUNDB-1,T_SUNDB-1,31880,2025-11-21T01:57:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:00:00Z,2025-11-21T02:02:00Z,-13,-13,NURSB-1,T_NURSB-1,39129,2025-11-21T01:57:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:00:00Z,2025-11-21T02:01:00Z,-1,-5,AG-ASTK05,2__ASTAT005,43491,2025-11-21T01:57:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:00:00Z,2025-11-21T02:01:00Z,-2,-2,AG-JSTK02,2__JSTAT002,35844,2025-11-21T01:57:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:00:00Z,2025-11-21T02:01:00Z,-4,-7,BHOLB-1,E_BHOLB-1,49707,2025-11-21T01:57:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:00:00Z,2025-11-21T02:01:00Z,0,-14,KEMB-1,T_KEMB-1,45620,2025-11-21T01:57:00Z,False,False,False,False
2025-11-21,4,6,2025-11-21T01:59:00Z,2025-11-21T02:30:00Z,220,220,SCCL-2,T_SCCL-2,129914,2025-11-21T01:00:00Z,False,False,False,False
2025-11-21,4,5,2025-11-21T01:56:00Z,2025-11-21T02:06:00Z,740,740,SHBA-1,T_SHBA-1,235056,2025-11-21T01:52:00Z,False,False,False,False
2025-11-21,4,5,2025-11-21T01:48:00Z,2025-11-21T02:18:00Z,300,300,GRAI-7,T_GRAI-7,150137,2025-11-21T01:15:00Z,False,False,False,False
2025-11-21,4,5,2025-11-21T01:41:00Z,2025-11-21T02:11:00Z,185,185,WBURB-1,T_WBURB-1,152411,2025-11-21T01:02:00Z,False,False,False,False
2025-11-21,6,7,2025-11-21T02:59:00Z,2025-11-21T03:01:00Z,325,290,HUMR-1,T_HUMR-1,214781,2025-11-21T02:41:00Z,False,False,False,False
2025-11-21,6,7,2025-11-21T02:59:00Z,2025-11-21T03:00:00Z,0,-5,AG-BFLX04,2__BFLEX004,14748,2025-11-21T02:37:00Z,False,False,False,False
2025-11-21,6,7,2025-11-21T02:59:00Z,2025-11-21T03:00:00Z,-30,-30,AG-GFLX08,2__GFLEX008,6426,2025-11-21T02:37:00Z,False,False,False,False
2025-11-21,6,7,2025-11-21T02:59:00Z,2025-11-21T03:00:00Z,0,-5,AG-GSTK16,2__GSTAT016,20027,2025-11-21T02:37:00Z,False,False,False,False
2025-11-21,6,7,2025-11-21T02:59:00Z,2025-11-21T03:00:00Z,-4,-10,AG-HSTK02,2__HSTAT002,38572,2025-11-21T02:37:00Z,False,False,False,False
2025-11-21,6,7,2025-11-21T02:59:00Z,2025-11-21T03:00:00Z,-4,-5,AG-MSTK01,2__MSTAT001,54089,2025-11-21T02:37:00Z,False,False,False,False
2025-11-21,6,7,2025-11-21T02:59:00Z,2025-11-21T03:00:00Z,-5,-8,AG-MSTK05,2__MSTAT005,19738,2025-11-21T02:37:00Z,False,False,False,False
2025-11-21,6,7,2025-11-21T02:59:00Z,2025-11-21T03:00:00Z,-20,-20,AG-NFLX01,2__NFLEX001,20230,2025-11-21T02:37:00Z,False,False,False,False
2025-11-21,6,7,2025-11-21T02:59:00Z,2025-11-21T03:00:00Z,-5,-5,BHOLB-1,E_BHOLB-1,49711,2025-11-21T02:38:00Z,False,False,False,False
2025-11-21,6,7,2025-11-21T02:59:00Z,2025-11-21T03:00:00Z,-21,-3,BROFB-1,E_BROFB-1,13162,2025-11-21T02:37:00Z,False,False,False,False
2025-11-21,6,7,2025-11-21T02:59:00Z,2025-11-21T03:00:00Z,-37,-37,FBPG02,2__FBPGM002,28135,2025-11-21T02:37:00Z,False,False,False,False
2025-11-21,6,7,2025-11-21T02:59:00Z,2025-11-21T03:00:00Z,0,-10,HIRWB-1,V__KHABI007,3820,2025-11-21T02:37:00Z,False,False,False,False
2025-11-21,6,7,2025-11-21T02:59:00Z,2025-11-21T03:00:00Z,-3,-48,HSSE01,2__HIMPO002,36265,2025-11-21T02:37:00Z,False,False,False,False
2025-11-21,6,7,2025-11-21T02:59:00Z,2025-11-21T03:00:00Z,-1,-1,PILLB-2,E_PILLB-2,45321,2025-11-21T02:37:00Z,False,False,False,False
2025-11-21,6,7,2025-11-21T02:59:00Z,2025-11-21T03:00:00Z,-28,-34,THURB-1,T_THURB-1,6480,2025-11-21T02:37:00Z,False,False,False,False
2025-11-21,6,7,2025-11-21T02:59:00Z,2025-11-21T03:00:00Z,-1,-11,THURB-2,T_THURB-2,5874,2025-11-21T02:37:00Z,False,False,False,False
2025-11-21,6,7,2025-11-21T02:59:00Z,2025-11-21T03:00:00Z,-30,-50,THURB-3,T_THURB-3,5616,2025-11-21T02:37:00Z,False,False,False,False
2025-11-21,6,7,2025-11-21T02:59:00Z,2025-11-21T03:00:00Z,-1,-1,WBURB-41,T_WBURB-41,44590,2025-11-21T02:37:00Z,False,False,False,False
2025-11-21,6,7,2025-11-21T02:59:00Z,2025-11-21T03:00:00Z,-1,-1,WBURB-43,T_WBURB-43,35669,2025-11-21T02:37:00Z,False,False,False,False
2025-11-21,6,7,2025-11-21T02:58:00Z,2025-11-21T03:09:00Z,300,430,GRAI-7,T_GRAI-7,150139,2025-11-21T02:41:00Z,False,False,False,False
2025-11-21,6,7,2025-11-21T02:58:00Z,2025-11-21T03:00:00Z,-19,-19,BLHLB-3,T_BLHLB-3,16979,2025-11-21T02:37:00Z,False,False,False,False
2025-11-21,6,7,2025-11-21T02:58:00Z,2025-11-21T03:00:00Z,-10,-10,BLHLB-4,T_BLHLB-4,16636,2025-11-21T02:37:00Z,False,False,False,False
2025-11-21,6,7,2025-11-21T02:57:00Z,2025-11-21T03:02:00Z,750,750,SHBA-1,T_SHBA-1,235057,2025-11-21T02:53:00Z,False,False,False,False
2025-11-21,6,7,2025-11-21T02:57:00Z,2025-11-21T03:01:00Z,256,200,SHBA-2,T_SHBA-2,198731,2025-11-21T02:55:00Z,False,False,False,False
2025-11-21,6,6,2025-11-21T02:57:00Z,2025-11-21T02:58:00Z,-7,-5,BHOLB-1,E_BHOLB-1,49710,2025-11-21T02:37:00Z,False,False,False,False
2025-11-21,6,6,2025-11-21T02:57:00Z,2025-11-21T02:58:00Z,-5,0,BLHLB-2,T_BLHLB-2,17006,2025-11-21T02:37:00Z,False,False,False,False
2025-11-21,6,6,2025-11-21T02:57:00Z,2025-11-21T02:58:00Z,-4,-19,BLHLB-3,T_BLHLB-3,16979,2025-11-21T02:37:00Z,False,False,False,False
2025-11-21,6,6,2025-11-21T02:57:00Z,2025-11-21T02:58:00Z,-4,-10,BLHLB-4,T_BLHLB-4,16636,2025-11-21T02:37:00Z,False,False,False,False
2025-11-21,6,6,2025-11-21T02:56:00Z,2025-11-21T02:57:00Z,-7,0,BLHLB-1,T_BLHLB-1,16934,2025-11-21T02:37:00Z,False,False,False,False
2025-11-21,6,7,2025-11-21T02:55:00Z,2025-11-21T03:10:00Z,185,185,WBURB-1,T_WBURB-1,152419,2025-11-21T02:51:00Z,False,False,False,False
2025-11-21,6,6,2025-11-21T02:55:00Z,2025-11-21T02:57:00Z,801,750,SHBA-1,T_SHBA-1,235057,2025-11-21T02:53:00Z,False,False,False,False
2025-11-21,6,6,2025-11-21T02:54:00Z,2025-11-21T02:59:00Z,400,325,HUMR-1,T_HUMR-1,214781,2025-11-21T02:41:00Z,False,False,False,False
2025-11-21,6,6,2025-11-21T02:54:00Z,2025-11-21T02:55:00Z,30,0,WBURB-1,T_WBURB-1,152412,2025-11-21T01:31:00Z,False,False,False,False
2025-11-21,6,6,2025-11-21T02:53:00Z,2025-11-21T02:57:00Z,-5,-5,BLHLB-2,T_BLHLB-2,17006,2025-11-21T02:37:00Z,False,False,False,False
2025-11-21,6,6,2025-11-21T02:53:00Z,2025-11-21T02:56:00Z,-7,-7,BLHLB-1,T_BLHLB-1,16934,2025-11-21T02:37:00Z,False,False,False,False
2025-11-21,6,6,2025-11-21T02:53:00Z,2025-11-21T02:55:00Z,325,290,HUMR-1,T_HUMR-1,214780,2025-11-21T02:37:00Z,False,False,False,False
2025-11-21,6,6,2025-11-21T02:53:00Z,2025-11-21T02:55:00Z,228,185,WBURB-1,T_WBURB-1,152419,2025-11-21T02:51:00Z,False,False,False,False
2025-11-21,6,6,2025-11-21T02:52:00Z,2025-11-21T02:53:00Z,0,-7,BLHLB-1,T_BLHLB-1,16934,2025-11-21T02:37:00Z,False,False,False,False
2025-11-21,6,6,2025-11-21T02:52:00Z,2025-11-21T02:53:00Z,0,-5,BLHLB-2,T_BLHLB-2,17006,2025-11-21T02:37:00Z,False,False,False,False
2025-11-21,6,6,2025-11-21T02:52:00Z,2025-11-21T02:53:00Z,-30,-11,BREDB-1,T_BREDB-1,3332,2025-11-21T02:37:00Z,False,False,False,False
2025-11-21,6,6,2025-11-21T02:50:00Z,2025-11-21T02:57:00Z,-7,-7,BHOLB-1,E_BHOLB-1,49710,2025-11-21T02:37:00Z,False,False,False,False
2025-11-21,6,6,2025-11-21T02:50:00Z,2025-11-21T02:52:00Z,-30,-30,BREDB-1,T_BREDB-1,3332,2025-11-21T02:37:00Z,False,False,False,False
2025-11-21,6,6,2025-11-21T02:49:00Z,2025-11-21T02:53:00Z,380,325,HUMR-1,T_HUMR-1,214780,2025-11-21T02:37:00Z,False,False,False,False
2025-11-21,6,6,2025-11-21T02:49:00Z,2025-11-21T02:50:00Z,-5,-7,BHOLB-1,E_BHOLB-1,49710,2025-11-21T02:37:00Z,False,False,False,False
2025-11-21,6,6,2025-11-21T02:49:00Z,2025-11-21T02:50:00Z,-11,-30,BREDB-1,T_BREDB-1,3332,2025-11-21T02:37:00Z,False,False,False,False
2025-11-21,6,6,2025-11-21T02:48:00Z,2025-11-21T02:59:00Z,300,430,GRAI-7,T_GRAI-7,150138,2025-11-21T01:54:00Z,False,False,False,False
2025-11-21,6,6,2025-11-21T02:48:00Z,2025-11-21T02:58:00Z,300,300,GRAI-7,T_GRAI-7,150139,2025-11-21T02:41:00Z,False,False,False,False
2025-11-21,6,6,2025-11-21T02:46:00Z,2025-11-21T02:54:00Z,400,400,HUMR-1,T_HUMR-1,214781,2025-11-21T02:41:00Z,False,False,False,False
2025-11-21,6,6,2025-11-21T02:46:00Z,2025-11-21T02:48:00Z,325,290,HUMR-1,T_HUMR-1,214779,2025-11-21T02:20:00Z,False,False,False,False
2025-11-21,6,6,2025-11-21T02:43:00Z,2025-11-21T02:54:00Z,158,30,WBURB-1,T_WBURB-1,152412,2025-11-21T01:31:00Z,False,False,False,False
2025-11-21,6,6,2025-11-21T02:43:00Z,2025-11-21T02:46:00Z,380,400,HUMR-1,T_HUMR-1,214781,2025-11-21T02:41:00Z,False,False,False,False
2025-11-21,6,6,2025-11-21T02:42:00Z,2025-11-21T02:46:00Z,380,325,HUMR-1,T_HUMR-1,214779,2025-11-21T02:20:00Z,False,False,False,False
2025-11-21,6,8,2025-11-21T02:41:00Z,2025-11-21T03:30:00Z,185,185,WBURB-1,T_WBURB-1,152413,2025-11-21T02:06:00Z,False,False,False,False
2025-11-21,6,6,2025-11-21T02:41:00Z,2025-11-21T02:43:00Z,185,158,WBURB-1,T_WBURB-1,152412,2025-11-21T01:31:00Z,False,False,False,False
2025-11-21,6,6,2025-11-21T02:39:00Z,2025-11-21T02:49:00Z,380,380,HUMR-1,T_HUMR-1,214780,2025-11-21T02:37:00Z,False,False,False,False
2025-11-21,6,6,2025-11-21T02:39:00Z,2025-11-21T02:41:00Z,228,185,WBURB-1,T_WBURB-1,152417,2025-11-21T02:32:00Z,False,False,False,False
2025-11-21,6,7,2025-11-21T02:38:00Z,2025-11-21T03:08:00Z,228,228,WBURB-1,T_WBURB-1,152418,2025-11-21T02:36:00Z,False,False,False,False
2025-11-21,6,6,2025-11-21T02:34:00Z,2025-11-21T02:42:00Z,380,380,HUMR-1,T_HUMR-1,214779,2025-11-21T02:20:00Z,False,False,False,False
2025-11-21,6,6,2025-11-21T02:34:00Z,2025-11-21T02:39:00Z,228,228,WBURB-1,T_WBURB-1,152417,2025-11-21T02:32:00Z,False,False,False,False
2025-11-21,6,6,2025-11-21T02:33:00Z,2025-11-21T02:36:00Z,250,185,WBURB-1,T_WBURB-1,152415,2025-11-21T02:25:00Z,False,False,False,False
2025-11-21,6,6,2025-11-21T02:32:00Z,2025-11-21T02:36:00Z,270,220,SCCL-2,T_SCCL-2,129917,2025-11-21T02:21:00Z,False,False,False,False
